ID,WORD,CREATE_TIME,CATEGORY,TYPE,VISIBLE,IS_REGEX,STRICT_MATCHER
7587214,风险减仓,2017/11/2 17:45:00,,2,1,0,0
7587215,炼功,2017/11/2 17:45:00,,2,1,0,0
7587216,胡总书记,2017/11/2 17:45:00,,2,1,0,0
7587217,凌锋,2017/11/2 17:45:00,,2,1,0,0
7587218,东西南北论坛,2017/11/2 17:45:00,,2,1,0,0
7587219,遗书,2017/11/2 17:45:00,,2,1,0,0
7587220,迫害,2017/11/2 17:45:00,,2,1,0,0
7587221,升天,2017/11/2 17:45:00,,2,1,0,0
7587222,两岸三地论坛,2017/11/2 17:45:00,,2,1,0,0
7587223,粉饰太平,2017/11/2 17:45:00,,2,1,0,0
7587224,涉日,2017/11/2 17:45:00,,2,1,0,0
7587225,作爱,2017/11/2 17:45:00,,2,1,0,0
7587226,添空,2017/11/2 17:45:00,,2,1,0,0
7587227,真相,2017/11/2 17:45:00,,2,1,0,0
7587228,灵韵,2017/11/2 17:45:00,,2,1,0,0
6582600,奔跑吧.*兄弟.*场外幸运观众.*笔记本.*官网.*验证码,2017/10/11 19:13:41,,2,1,1,0
6726723,抢标,2017/10/24 13:20:50,,2,1,0,0
6726726,标的,2017/10/24 13:20:57,,2,1,0,0
6726728,投标,2017/10/24 13:21:02,,2,1,0,0
7018281,淘宝信誉,2017/10/25 12:00:08,default,1,1,0,0
7587229,东方闪电,2017/11/2 17:45:00,,2,1,0,0
7587230,一中一台,2017/11/2 17:45:00,,2,1,0,0
7587231,新华举报,2017/11/2 17:45:00,,2,1,0,0
7587232,porn,2017/11/2 17:45:00,,2,1,0,0
7587233,禁片,2017/11/2 17:45:00,,2,1,0,0
7587234,项小吉,2017/11/2 17:45:00,,2,1,0,0
7587235,kaipiao,2017/11/2 17:45:00,,2,1,0,0
7587236,论公,2017/11/2 17:45:00,,2,1,0,0
7587237,妓师,2017/11/2 17:45:00,,2,1,0,0
7587238,萬,2017/11/2 17:45:00,,2,1,0,0
7587239,丁字裤,2017/11/2 17:45:00,,2,1,0,0
7587240,幼齿,2017/11/2 17:45:00,,2,1,0,0
7587241,莫伟强,2017/11/2 17:45:00,,2,1,0,0
7587242,綯,2017/11/2 17:45:00,,2,1,0,0
7587243,丝袜,2017/11/2 17:45:00,,2,1,0,0
7587244,开房,2017/11/2 17:45:00,,2,1,0,0
7587245,肖强,2017/11/2 17:45:00,,2,1,0,0
7587246,偷拍,2017/11/2 17:45:00,,2,1,0,0
7587247,少女高潮,2017/11/2 17:45:00,,2,1,0,0
7587248,末日,2017/11/2 17:45:00,,2,1,0,0
7587249,母子,2017/11/2 17:45:00,,2,1,0,0
7587250,YinlongIsland,2017/11/2 17:45:00,,2,1,0,0
7587251,倪育贤,2017/11/2 17:45:00,,2,1,0,0
7587252,新观察论坛,2017/11/2 17:45:00,,2,1,0,0
7587253,短信互动,2017/11/2 17:45:00,,2,1,0,0
7587254,茶厂,2017/11/2 17:45:00,,2,1,0,0
7587255,瞟,2017/11/2 17:45:00,,2,1,0,0
7587256,狂干,2017/11/2 17:45:00,,2,1,0,0
7587257,学联,2017/11/2 17:45:00,,2,1,0,0
7587258,好声音,2017/11/2 17:45:00,,2,1,0,0
7587259,庆红,2017/11/2 17:45:00,,2,1,0,0
7587260,沦攻,2017/11/2 17:45:00,,2,1,0,0
7587261,发piao,2017/11/2 17:45:00,,2,1,0,0
7587262,新唐人,2017/11/2 17:45:00,,2,1,0,0
7587263,猛料,2017/11/2 17:45:00,,2,1,0,0
7587264,傻,2017/11/2 17:45:00,,2,1,0,0
7587265,发仑,2017/11/2 17:45:00,,2,1,0,0
7587266,shit,2017/11/2 17:45:00,,2,1,0,0
7587267,renminbao,2017/11/2 17:45:00,,2,1,0,0
7587268,大家论坛,2017/11/2 17:45:00,,2,1,0,0
7587269,推介会,2017/11/2 17:45:00,,2,1,0,0
7587270,真善忍,2017/11/2 17:45:00,,2,1,0,0
7587271,淘寶,2017/11/2 17:45:00,,2,1,0,0
7587272,太子党,2017/11/2 17:45:00,,2,1,0,0
7587273,地下刊物,2017/11/2 17:45:00,,2,1,0,0
7587274,云雨,2017/11/2 17:45:00,,2,1,0,0
7587275,慎入,2017/11/2 17:45:00,,2,1,0,0
7587276,成人文学,2017/11/2 17:45:00,,2,1,0,0
7587277,高端手机号码,2017/11/2 17:45:00,,2,1,0,0
7587278,徱,2017/11/2 17:45:00,,2,1,0,0
7587279,坚硬,2017/11/2 17:45:00,,2,1,0,0
7587280,少儿不宜,2017/11/2 17:45:00,,2,1,0,0
7587281,虐杀,2017/11/2 17:45:00,,2,1,0,0
7587282,罗永忠,2017/11/2 17:45:00,,2,1,0,0
7587283,外交与方略,2017/11/2 17:45:00,,2,1,0,0
7587284,大盖帽,2017/11/2 17:45:00,,2,1,0,0
7587285,性交,2017/11/2 17:45:00,,2,1,0,0
7587286,三唑,2017/11/2 17:45:00,,2,1,0,0
7587287,葬,2017/11/2 17:45:00,,2,1,0,0
7587288,吸储,2017/11/2 17:45:00,,2,1,0,0
7587289,奴隶,2017/11/2 17:45:00,,2,1,0,0
7587290,喷精,2017/11/2 17:45:00,,2,1,0,0
7587291,巴赫,2017/11/2 17:45:00,,2,1,0,0
7587292,全国人大,2017/11/2 17:45:00,,2,1,0,0
7587293,催情药,2017/11/2 17:45:00,,2,1,0,0
7587294,马经,2017/11/2 17:45:00,,2,1,0,0
7587295,李登辉,2017/11/2 17:45:00,,2,1,0,0
7587296,靓妹,2017/11/2 17:45:00,,2,1,0,0
7587297,沦功,2017/11/2 17:45:00,,2,1,0,0
7587298,大中华论坛,2017/11/2 17:45:00,,2,1,0,0
7587299,煽动,2017/11/2 17:45:00,,2,1,0,0
7587300,人民之声论坛,2017/11/2 17:45:00,,2,1,0,0
7587301,东土耳其斯坦,2017/11/2 17:45:00,,2,1,0,0
6582092,代开.*正规.*本地.*发票,2017/10/11 18:32:02,,2,1,1,0
6582093,新品,2017/10/11 18:32:02,,2,1,1,0
6582094,本地发票.*合作热线,2017/10/11 18:32:02,,2,1,1,0
6582095,各种.*税票,2017/10/11 18:32:02,,2,1,1,0
6582096,各地.*单据.*增值,2017/10/11 18:32:02,,2,1,1,0
6582097,看守所.*监狱.*放人.*保外,2017/10/11 18:32:02,,2,1,1,0
6582098,本地.*各行业.*房租.*建筑.*广告.*商业,2017/10/11 18:32:02,,2,1,1,0
6582099,广告.*餐饮.*建材.*商品.*票,2017/10/11 18:32:02,,2,1,1,0
6582100,国地.*增值税.*验证后付款,2017/10/11 18:32:02,,2,1,1,0
6582101,国税.*地税.*多种发票,2017/10/11 18:32:02,,2,1,1,0
6582102,多种票据.*普通电脑.*其他服务,2017/10/11 18:32:02,,2,1,1,0
6582103,国外.*李克强.*子女,2017/10/11 18:32:02,,2,1,1,0
6582104,付款.*后.*快递.*票,2017/10/11 18:32:02,,2,1,1,0
6582105,普通商品.*服务.*增值,2017/10/11 18:32:02,,2,1,1,0
6582106,免担保.*手续简单.*当天下款,2017/10/11 18:32:02,,2,1,1,0
6582107,普通商品.*建筑建材.*做账凭据,2017/10/11 18:32:02,,2,1,1,0
6582108,普通国地税.*用后结算,2017/10/11 18:32:02,,2,1,1,0
6582109,代办.*普通.*服务.*增票,2017/10/11 18:32:02,,2,1,1,0
6582110,发票.*点数低,2017/10/11 18:32:02,,2,1,1,0
6582111,国地.*机打,2017/10/11 18:32:02,,2,1,1,0
6582112,机卡.*随时听.*对方说话,2017/10/11 18:32:02,,2,1,1,0
6582113,建筑.*商业.*品种齐全.*优惠办理,2017/10/11 18:32:02,,2,1,1,0
6582114,办理释放.*保释,2017/10/11 18:32:02,,2,1,1,0
6582115,办理.*普通.*商品.*服务.*增值,2017/10/11 18:32:02,,2,1,1,0
6582116,报销.*冲账.*贷款.*抵扣单据,2017/10/11 18:32:02,,2,1,1,0
6582117,普通.*国地税.*用后结算.*回收增值,2017/10/11 18:32:02,,2,1,1,0
6582118,看守所.*监狱.*保释.*保外,2017/10/11 18:32:02,,2,1,1,0
6582119,看守所.*监狱.*取保.*无罪,2017/10/11 18:32:02,,2,1,1,0
6582120,国外.*汪洋.*子女,2017/10/11 18:32:02,,2,1,1,0
6582121,低点.*国地.*票,2017/10/11 18:32:02,,2,1,1,0
6582122,国外.*张高丽.*子女,2017/10/11 18:32:02,,2,1,1,0
6582123,软硬中华.*南京九五.*黄鹤楼.*软苏.*玉溪,2017/10/11 18:32:02,,2,1,1,0
6582124,建材.*机械设备.*化工.*塑胶.*工业.*增票,2017/10/11 18:32:02,,2,1,1,0
6582125,本地发票.*增值,2017/10/11 18:32:02,,2,1,1,0
6582126,国通机打.*地通机打.*17增值.*抵扣,2017/10/11 18:32:02,,2,1,1,0
6582127,做卡,2017/10/11 18:32:02,,2,1,1,0
6582128,国地.*增值.*票据,2017/10/11 18:32:02,,2,1,1,0
6582129,本地国地.*票.*提供,2017/10/11 18:32:02,,2,1,1,0
6582130,低价出售.*各系列小轿车,2017/10/11 18:32:02,,2,1,1,0
6582131,各地.*增值.*国票,2017/10/11 18:32:02,,2,1,1,0
6582132,国外.*温家宝.*子女,2017/10/11 18:32:02,,2,1,1,0
6582133,开房被抓.*警官.*银行.*出来再说,2017/10/11 18:32:02,,2,1,1,0
6582134,干嘛.*我.*整理.*相片.*地址,2017/10/11 18:32:02,,2,1,1,0
6582135,内部操作.*包录取,2017/10/11 18:32:02,,2,1,1,0
6582136,各行业.*税票,2017/10/11 18:32:02,,2,1,1,0
6582137,价格优惠.*本地正规发票,2017/10/11 18:32:02,,2,1,1,0
6582138,看守所.*监狱.*保外.*取保,2017/10/11 18:32:02,,2,1,1,0
6582139,办理.*增值.*普通.*税椐,2017/10/11 18:32:02,,2,1,1,0
6582140,办理发票.*网上可查,2017/10/11 18:32:02,,2,1,1,0
6582141,各行业.*发票,2017/10/11 18:32:02,,2,1,1,0
6582142,普通商业.*材料款.*工程款.*广告.*维修费.*票,2017/10/11 18:32:02,,2,1,1,0
6582143,普通商品.*工程费.*税票,2017/10/11 18:32:02,,2,1,1,0
6582144,回收.*增值,2017/10/11 18:32:02,,2,1,1,0
6582145,国外.*贺国强.*子女,2017/10/11 18:32:02,,2,1,1,0
6582146,机械设备.*建筑.*商业.*普通.*增值,2017/10/11 18:32:02,,2,1,1,0
6582147,海关扣押.*宝马,2017/10/11 18:32:02,,2,1,1,0
6582148,干嘛.*我.*整理.*像片.*地址,2017/10/11 18:32:02,,2,1,1,0
6582149,国地税.*普通.*增值.*税据,2017/10/11 18:32:02,,2,1,1,0
6582150,办理发票.*做账抵扣,2017/10/11 18:32:02,,2,1,1,0
6582151,丰田.*奥迪.*大众.*别克.*本田.*丰田,2017/10/11 18:32:02,,2,1,1,0
6582152,本市发票.*验.*付,2017/10/11 18:32:02,,2,1,1,0
6582153,建材.*广告.*商品.*水泥.*运输.*票,2017/10/11 18:32:02,,2,1,1,0
6582154,代开.*税票,2017/10/11 18:32:02,,2,1,1,0
6582155,拿驾证.*30天左右办好,2017/10/11 18:32:02,,2,1,1,0
6582156,看守所.*监狱.*放人.*无罪,2017/10/11 18:32:02,,2,1,1,0
6582157,定.*做.*同样.*卡,2017/10/11 18:32:02,,2,1,1,0
6582158,机械设备.*建材.*化工.*科技.*工业.*增票.*验后结算,2017/10/11 18:32:02,,2,1,1,0
6582159,批发零售.*商业发票,2017/10/11 18:32:02,,2,1,1,0
6582160,可出发票.*验后付现,2017/10/11 18:32:02,,2,1,1,0
6582161,本地票据.*做帐报销,2017/10/11 18:32:02,,2,1,1,0
6582162,广告.*工程款.*建材费.*住宿.*咨询.*各行业.*票据,2017/10/11 18:32:02,,2,1,1,0
6582163,百.*家.*乐.*金.*花,2017/10/11 18:32:02,,2,1,1,0
6582164,国外.*回良玉.*子女,2017/10/11 18:32:02,,2,1,1,0
6582165,普通.*租赁.*建材.*酒店住宿.*广告.*服务.*增值.*收据,2017/10/11 18:32:02,,2,1,1,0
6582166,国地税.*票据,2017/10/11 18:32:02,,2,1,1,0
6582167,看守所.*监狱.*保释.*取保,2017/10/11 18:32:02,,2,1,1,0
6582168,办理.*普通.*增值,2017/10/11 18:32:02,,2,1,1,0
6582169,国税通用.*普通增值.*广告.*地税通用.*酒店,2017/10/11 18:32:02,,2,1,1,0
6582170,建材.*机械设备.*化工.*塑胶.*电子.*工业.*增票,2017/10/11 18:32:02,,2,1,1,0
6582171,代开.*普通.*增值.*票,2017/10/11 18:32:02,,2,1,1,0
6582172,机打通用.*商品销售.*建材.*机械设备.*增票,2017/10/11 18:32:02,,2,1,1,0
6582173,煤炭.*钢材.*电子.*增值.*抵扣,2017/10/11 18:32:02,,2,1,1,0
6582174,建筑.*建材.*&会议.*租赁.*普通.*增值,2017/10/11 18:32:02,,2,1,1,0
6582175,票.*做账抵扣,2017/10/11 18:32:02,,2,1,1,0
6582176,国外.*贾庆林.*子女,2017/10/11 18:32:02,,2,1,1,0
6582177,普通销售.*建筑.*服务.*票,2017/10/11 18:32:02,,2,1,1,0
6582178,普药.*新特药.*OTC.*针剂,2017/10/11 18:32:02,,2,1,1,0
6582179,代办.*增值.*普通.*做帐抵扣,2017/10/11 18:32:02,,2,1,1,0
6582180,国外.*李源潮.*子女,2017/10/11 18:32:02,,2,1,1,0
6582181,代开.*真票,2017/10/11 18:32:02,,2,1,1,0
6582182,建材.*建安.*广告.*会务,2017/10/11 18:32:02,,2,1,1,0
6582183,急需资金周转.*办理50万.*贷款,2017/10/11 18:32:02,,2,1,1,0
6582184,代理.*开票,2017/10/11 18:32:02,,2,1,1,0
6582185,国外.*刘云山.*子女,2017/10/11 18:32:02,,2,1,1,0
6582186,普通国地票.*增值票,2017/10/11 18:32:02,,2,1,1,0
6582187,房屋.*租赁.*商品销售.*建材.*工程.*普通票,2017/10/11 18:32:02,,2,1,1,0
6582188,国地税.*通用机打,2017/10/11 18:32:02,,2,1,1,0
6582189,北京.*各种.*票据,2017/10/11 18:32:02,,2,1,1,0
6582190,借贷业务.*贷5到100万,2017/10/11 18:32:02,,2,1,1,0
6582191,代开.*发票.*增值专用.*普通发票,2017/10/11 18:32:02,,2,1,1,0
6582192,工程.*材料.*建筑.*餐饮.*住宿.*票据,2017/10/11 18:32:02,,2,1,1,0
6582193,美羊洋.*398全包.*房全免,2017/10/11 18:32:02,,2,1,1,0
6582194,开具.*各地.*税票,2017/10/11 18:32:02,,2,1,1,0
6582195,普增.*国地.*通值税.*低点数,2017/10/11 18:32:02,,2,1,1,0
6582196,国外.*李长春.*子女,2017/10/11 18:32:02,,2,1,1,0
6582197,代办.*税票,2017/10/11 18:32:02,,2,1,1,0
6582198,各地单据.*增值,2017/10/11 18:32:02,,2,1,1,0
6582199,代理.*税票,2017/10/11 18:32:02,,2,1,1,0
6582200,代开.*国地,2017/10/11 18:32:02,,2,1,1,0
6582201,机械设备.*商品.*建筑.*增值,2017/10/11 18:32:02,,2,1,1,0
6582202,代办.*票据,2017/10/11 18:32:02,,2,1,1,0
6582203,票.*用后付款,2017/10/11 18:32:02,,2,1,1,0
6582204,建材费.*工程款.*广告.*运输.*劳务,2017/10/11 18:32:02,,2,1,1,0
6582205,代理.*国地票,2017/10/11 18:32:02,,2,1,1,0
6582206,机械.*建材.*材料.*服务业.*真票.*节省.*税款,2017/10/11 18:32:02,,2,1,1,0
6582207,代办证件.*文凭.*房本.*车.*手续.*发票.*章.*货到付款,2017/10/11 18:32:02,,2,1,1,0
6582208,加分.*包录取,2017/10/11 18:32:02,,2,1,1,0
6582209,化工.*建材.*机械设备.*橡塑.*增票.*验后结算,2017/10/11 18:32:02,,2,1,1,0
6582210,国外.*政治局委员.*子女,2017/10/11 18:32:02,,2,1,1,0
6582211,各类.*票据,2017/10/11 18:32:02,,2,1,1,0
6582212,看守所.*监狱.*放人.*保释,2017/10/11 18:32:02,,2,1,1,0
6582213,国外.*胡锦涛.*子女,2017/10/11 18:32:02,,2,1,1,0
6582214,名贵.*烟.*软中.*硬中,2017/10/11 18:32:02,,2,1,1,0
6582215,借.*免担保.*手续简单,2017/10/11 18:32:02,,2,1,1,0
6582216,绿波11准.*蓝波26.*百分百准,2017/10/11 18:32:02,,2,1,1,0
6582217,建筑业税票.*验后付款,2017/10/11 18:32:02,,2,1,1,0
6582218,多.*禾.*兑.*票,2017/10/11 18:32:02,,2,1,1,0
6582219,国地税.*河南票,2017/10/11 18:32:02,,2,1,1,0
6582220,办理.*各类.*票据,2017/10/11 18:32:02,,2,1,1,0
6582221,国外.*中央委员.*子女,2017/10/11 18:32:02,,2,1,1,0
6582222,开国地税据.*增值,2017/10/11 18:32:02,,2,1,1,0
6582223,代开.*税据,2017/10/11 18:32:02,,2,1,1,0
6582230,需要.*国地.*发票,2017/10/11 18:32:41,,2,1,1,0
6582231,正规.*点数.*低,2017/10/11 18:32:41,,2,1,1,0
6582232,提供.*多种.*税票,2017/10/11 18:32:41,,2,1,1,0
6582233,增值税.*十七.*抵扣.*各行业.*普通.*国地税,2017/10/11 18:32:41,,2,1,1,0
6582234,我是歌手.*幸运用户.*创业基金.*元.*笔记本电脑.*查收领取,2017/10/11 18:32:41,,2,1,1,0
6582235,增值.*普通.*稅单,2017/10/11 18:32:41,,2,1,1,0
6582236,做账.*运输.*建筑.*商品.*国地票,2017/10/11 18:32:41,,2,1,1,0
6582237,提供小额贷款.*月.*年息,2017/10/11 18:32:41,,2,1,1,0
6582238,提供票据.*验后付款,2017/10/11 18:32:41,,2,1,1,0
6582239,需开.*正规.*本地.*发票,2017/10/11 18:32:41,,2,1,1,0
6582240,彩信.*营销.*推广.*运营商不屏蔽,2017/10/11 18:32:41,,2,1,1,0
6582241,证件.*文凭.*车牌.*发票.*资格证.*房本章,2017/10/11 18:32:41,,2,1,1,0
6582242,运输.*建筑.*商品.*做账用,2017/10/11 18:32:41,,2,1,1,0
6582243,硬中.*软中.*九五之尊.*黄鹤楼木盒,2017/10/11 18:32:41,,2,1,1,0
6582244,余票增值.*普通,2017/10/11 18:32:41,,2,1,1,0
6582245,用后结算.*回收增值,2017/10/11 18:32:41,,2,1,1,0
6582246,武汉各种.*税.*高价回收,2017/10/11 18:32:41,,2,1,1,0
6582247,小额代款.*当天放钱,2017/10/11 18:32:41,,2,1,1,0
6582248,金莎.*之城.*任您玩,2017/10/11 18:32:41,,2,1,1,0
6582249,增值.*普通.*做帐抵扣,2017/10/11 18:32:41,,2,1,1,0
6582250,提供税票.*验后结算,2017/10/11 18:32:41,,2,1,1,0
6582251,优惠代办.*各地税票,2017/10/11 18:32:41,,2,1,1,0
6582252,资金周转.*当天办,2017/10/11 18:32:41,,2,1,1,0
6582253,增值.*普通.*运输,2017/10/11 18:32:41,,2,1,1,0
6582254,软中华.*硬中.*黄鹤楼.*南京九五,2017/10/11 18:32:41,,2,1,1,0
6582255,这是.*聚餐.*分享.*,2017/10/11 18:32:41,,2,1,1,0
6582256,提供.*国地发票.*咨询,2017/10/11 18:32:41,,2,1,1,0
6582257,办理信用卡.*万均可办理.*手续便捷.*前期无费用,2017/10/11 18:32:41,,2,1,1,0
6582258,月息&分.*押证.*不押车.*贷款.*当天下款,2017/10/11 18:32:41,,2,1,1,0
6582259,做账.*充账.*税票,2017/10/11 18:32:41,,2,1,1,0
6582260,商品.*广告.*餐饮.*建筑.*运输.*票.*验证,2017/10/11 18:32:41,,2,1,1,0
6582261,中国好声音.*送出.*惊喜奖金.*苹果笔记本.*领奖,2017/10/11 18:32:41,,2,1,1,0
6582262,增值税.*普通国地税.*先用后付,2017/10/11 18:32:41,,2,1,1,0
6582263,制作.*监听卡,2017/10/11 18:32:41,,2,1,1,0
6582264,提供.*国.*税,2017/10/11 18:32:41,,2,1,1,0
6582265,增值.*普通票.*验后结算,2017/10/11 18:32:41,,2,1,1,0
6582266,需税票.*做账抵扣,2017/10/11 18:32:41,,2,1,1,0
6582267,无抵押贷.*放款快,2017/10/11 18:32:41,,2,1,1,0
6582268,开.*增.*值.*发.*票.*需要请电,2017/10/11 18:32:41,,2,1,1,0
6582269,提供.*商业.*发票,2017/10/11 18:32:41,,2,1,1,0
6582270,放款.*抵押,2017/10/11 18:32:41,,2,1,1,0
6582271,玉溪.*芙蓉王.*中华.*原品配置.*货到付款,2017/10/11 18:32:41,,2,1,1,0
6582272,小额信货.*无需抵押,2017/10/11 18:32:41,,2,1,1,0
6582273,增值.*正规税据,2017/10/11 18:32:41,,2,1,1,0
6582274,天安门.*自焚.*母亲.*灭中共.*屠杀,2017/10/11 18:32:41,,2,1,1,0
6582275,制作.*相同.*手机号,2017/10/11 18:32:41,,2,1,1,0
6582276,需要.*各种.*税票.*可开,2017/10/11 18:32:41,,2,1,1,0
6582277,提供.*广州.*税票,2017/10/11 18:32:41,,2,1,1,0
7587776,李瑞环,2017/11/2 17:45:00,,2,1,0,0
7587777,黄色文学,2017/11/2 17:45:00,,2,1,0,0
7587778,持不同政见,2017/11/2 17:45:00,,2,1,0,0
7775330,(表单|初审|审核).*通过,2017/11/13 11:25:01,,2,1,1,0
7587780,普通票,2017/11/2 17:45:00,,2,1,0,0
7587781,曾培炎,2017/11/2 17:45:00,,2,1,0,0
7587782,李继耐,2017/11/2 17:45:00,,2,1,0,0
7587783,哥痛,2017/11/2 17:45:00,,2,1,0,0
7587784,偷税,2017/11/2 17:45:00,,2,1,0,0
7587785,歌功颂德,2017/11/2 17:45:00,,2,1,0,0
7587786,炸药,2017/11/2 17:45:00,,2,1,0,0
7587787,惑,2017/11/2 17:45:00,,2,1,0,0
7587788,发票代办,2017/11/2 17:45:00,,2,1,0,0
7587789,县长,2017/11/2 17:45:00,,2,1,0,0
7587790,钱其琛,2017/11/2 17:45:00,,2,1,0,0
7587791,嘌,2017/11/2 17:45:00,,2,1,0,0
7587792,大球,2017/11/2 17:45:00,,2,1,0,0
7587793,草死,2017/11/2 17:45:00,,2,1,0,0
7587794,独立台湾会,2017/11/2 17:45:00,,2,1,0,0
7587795,法轮功,2017/11/2 17:45:00,,2,1,0,0
7587796,新疆独立,2017/11/2 17:45:00,,2,1,0,0
7587797,李总统,2017/11/2 17:45:00,,2,1,0,0
7587798,混球,2017/11/2 17:45:00,,2,1,0,0
7587799,反革命,2017/11/2 17:45:00,,2,1,0,0
7587800,春夏自由论坛,2017/11/2 17:45:00,,2,1,0,0
7587801,群交,2017/11/2 17:45:00,,2,1,0,0
7587802,阴囊,2017/11/2 17:45:00,,2,1,0,0
7587803,高干,2017/11/2 17:45:00,,2,1,0,0
7587804,北美自由论坛,2017/11/2 17:45:00,,2,1,0,0
7587805,小泽园,2017/11/2 17:45:00,,2,1,0,0
7587806,华通时事论坛,2017/11/2 17:45:00,,2,1,0,0
7587807,梁擎墩,2017/11/2 17:45:00,,2,1,0,0
7587808,博讯,2017/11/2 17:45:00,,2,1,0,0
7587809,江猪,2017/11/2 17:45:00,,2,1,0,0
7587810,小额贷款,2017/11/2 17:45:00,,2,1,0,0
7587811,欲望,2017/11/2 17:45:00,,2,1,0,0
7587812,大史,2017/11/2 17:45:00,,2,1,0,0
7587813,飃,2017/11/2 17:45:00,,2,1,0,0
7587814,沙漠风暴,2017/11/2 17:45:00,,2,1,0,0
7587815,邢铮,2017/11/2 17:45:00,,2,1,0,0
7587816,彭德怀,2017/11/2 17:45:00,,2,1,0,0
7587817,颜均,2017/11/2 17:45:00,,2,1,0,0
7587818,论功,2017/11/2 17:45:00,,2,1,0,0
7587819,高瞻,2017/11/2 17:45:00,,2,1,0,0
7587820,新华通论坛,2017/11/2 17:45:00,,2,1,0,0
7587821,黄色网站,2017/11/2 17:45:00,,2,1,0,0
7587822,研修,2017/11/2 17:45:00,,2,1,0,0
7587823,伦理,2017/11/2 17:45:00,,2,1,0,0
7587824,www.tibetalk.com,2017/11/2 17:45:00,,2,1,0,0
7587825,飞扬论坛,2017/11/2 17:45:00,,2,1,0,0
7587826,高官,2017/11/2 17:45:00,,2,1,0,0
7587827,B毛,2017/11/2 17:45:00,,2,1,0,0
7587828,假钞制作,2017/11/2 17:45:00,,2,1,0,0
7587829,乱交,2017/11/2 17:45:00,,2,1,0,0
7587830,少女峰,2017/11/2 17:45:00,,2,1,0,0
7587831,secretchina.com,2017/11/2 17:45:00,,2,1,0,0
7587832,法沦,2017/11/2 17:45:00,,2,1,0,0
7587833,少儿勿入,2017/11/2 17:45:00,,2,1,0,0
7587834,揭批书,2017/11/2 17:45:00,,2,1,0,0
7587835,流氓警察,2017/11/2 17:45:00,,2,1,0,0
7587836,sex,2017/11/2 17:45:00,,2,1,0,0
7587837,朝河兰,2017/11/2 17:45:00,,2,1,0,0
7587838,發,2017/11/2 17:45:00,,2,1,0,0
7587839,助考,2017/11/2 17:45:00,,2,1,0,0
7587840,喂奶,2017/11/2 17:45:00,,2,1,0,0
7587841,新京报,2017/11/2 17:45:00,,2,1,0,0
7587842,法院,2017/11/2 17:45:00,,2,1,0,0
7587843,华国锋,2017/11/2 17:45:00,,2,1,0,0
7587844,激情,2017/11/2 17:45:00,,2,1,0,0
7587845,反腐败论坛,2017/11/2 17:45:00,,2,1,0,0
7587846,博采,2017/11/2 17:45:00,,2,1,0,0
7587847,假钞自制,2017/11/2 17:45:00,,2,1,0,0
7587848,发论,2017/11/2 17:45:00,,2,1,0,0
7587849,自由亚州,2017/11/2 17:45:00,,2,1,0,0
7587850,亿美,2017/11/2 17:45:00,,2,1,0,0
7587851,牛B,2017/11/2 17:45:00,,2,1,0,0
7587852,彯,2017/11/2 17:45:00,,2,1,0,0
7587853,晚期,2017/11/2 17:45:00,,2,1,0,0
7587302,光着下身,2017/11/2 17:45:00,,2,1,0,0
7587303,耶和华,2017/11/2 17:45:00,,2,1,0,0
7587304,李小鹏,2017/11/2 17:45:00,,2,1,0,0
7587305,暴干,2017/11/2 17:45:00,,2,1,0,0
7587306,高自联,2017/11/2 17:45:00,,2,1,0,0
7587307,月经,2017/11/2 17:45:00,,2,1,0,0
7587308,刘云山,2017/11/2 17:45:00,,2,1,0,0
7587309,老千,2017/11/2 17:45:00,,2,1,0,0
7587310,蔡崇国,2017/11/2 17:45:00,,2,1,0,0
7587311,时事参考,2017/11/2 17:45:00,,2,1,0,0
7587312,石戈,2017/11/2 17:45:00,,2,1,0,0
7587313,祖宗,2017/11/2 17:45:00,,2,1,0,0
7587314,www.boxocc.com,2017/11/2 17:45:00,,2,1,0,0
7587315,被虐,2017/11/2 17:45:00,,2,1,0,0
7587316,简鸿章,2017/11/2 17:45:00,,2,1,0,0
7587317,假钞出售,2017/11/2 17:45:00,,2,1,0,0
7587318,讲法,2017/11/2 17:45:00,,2,1,0,0
7587319,大宅,2017/11/2 17:45:00,,2,1,0,0
7587320,轮奸,2017/11/2 17:45:00,,2,1,0,0
7587321,李洪宽,2017/11/2 17:45:00,,2,1,0,0
7587322,shuipiao,2017/11/2 17:45:00,,2,1,0,0
7587323,情欲,2017/11/2 17:45:00,,2,1,0,0
7587324,假钞买,2017/11/2 17:45:00,,2,1,0,0
7587325,性欲,2017/11/2 17:45:00,,2,1,0,0
7587326,fuck,2017/11/2 17:45:00,,2,1,0,0
7587327,追帐,2017/11/2 17:45:00,,2,1,0,0
7587328,六四,2017/11/2 17:45:00,,2,1,0,0
7587329,护法,2017/11/2 17:45:00,,2,1,0,0
7587330,实际神,2017/11/2 17:45:00,,2,1,0,0
7587331,教养院,2017/11/2 17:45:00,,2,1,0,0
7587332,甜蜜蜜,2017/11/2 17:45:00,,2,1,0,0
7587333,拉斯维加斯,2017/11/2 17:45:00,,2,1,0,0
7587334,被逼,2017/11/2 17:45:00,,2,1,0,0
7587335,众凯,2017/11/2 17:45:00,,2,1,0,0
7587336,傻帽,2017/11/2 17:45:00,,2,1,0,0
7587337,雪山狮子,2017/11/2 17:45:00,,2,1,0,0
